Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Temp Comp Media;
82598;14/09/1993;1200;0;;24.9;;;
82598;15/09/1993;0000;;29.2;;10.1;26.1;
82598;15/09/1993;1200;0;;22.1;;;
82598;16/09/1993;0000;;29.6;;9.9;26.86;
82598;16/09/1993;1200;0;;24.7;;;
82598;17/09/1993;0000;;29.6;;10;26.38;
82598;17/09/1993;1200;0;;22.5;;;
82598;18/09/1993;0000;;29;;10.1;26.14;
82598;18/09/1993;1200;0;;24.1;;;
82598;19/09/1993;0000;;29.4;;9.4;26.42;
82598;19/09/1993;1200;0;;22.7;;;
82598;20/09/1993;0000;;29.4;;;26.3;
82598;20/09/1993;1200;0;;22.7;;;
82598;21/09/1993;0000;;29.4;;10.1;26.66;
82598;21/09/1993;1200;0;;24.7;;;
82598;22/09/1993;0000;;29.6;;9.7;26.42;
82598;22/09/1993;1200;0;;22.7;;;
82598;23/09/1993;0000;;29.8;;10.1;;
82598;23/09/1993;1200;0;;;;;
82598;24/09/1993;0000;;29.8;;9.8;26.54;
82598;24/09/1993;1200;0;;22.9;;;
82598;25/09/1993;0000;;29.6;;10.3;26.74;
82598;25/09/1993;1200;0;;25.1;;;
82598;26/09/1993;0000;;29.4;;9.8;26.42;
82598;26/09/1993;1200;0;;22.7;;;
82598;27/09/1993;0000;;29.2;;5.7;26.46;
82598;27/09/1993;1200;0;;22.7;;;
82598;28/09/1993;0000;;29.6;;10.6;26.9;
82598;28/09/1993;1200;0.9;;25.1;;;
82598;29/09/1993;0000;;29.6;;10.5;26.46;
82598;29/09/1993;1200;0;;22.7;;;
82598;30/09/1993;0000;;29.6;;9.4;26.82;
82598;30/09/1993;1200;0;;24.9;;;
82598;01/10/1993;0000;;29.8;;9.5;25.28;
82598;01/10/1993;1200;0;;20.8;;;
82598;02/10/1993;0000;;29.8;;8.9;26.6;
82598;02/10/1993;1200;1.4;;23.6;;;
82598;03/10/1993;0000;;29.6;;5.3;27;
82598;03/10/1993;1200;0;;25.4;;;
82598;04/10/1993;0000;;30;;9.1;26.44;
82598;04/10/1993;1200;0;;22.4;;;
82598;05/10/1993;0000;;29.6;;9.5;;
82598;05/10/1993;1200;0;;25.6;;;
82598;06/10/1993;0000;;29.6;;9.9;26.44;
82598;06/10/1993;1200;0;;22.6;;;
82598;07/10/1993;0000;;29.6;;10.2;26.7;
82598;07/10/1993;1200;0;;23.7;;;
82598;08/10/1993;0000;;29.8;;10.1;26.58;
82598;08/10/1993;1200;0;;22.9;;;
82598;09/10/1993;0000;;30.2;;10.5;;
82598;09/10/1993;1200;0;;25.7;;;
82598;10/10/1993;0000;;30;;10.7;27.1;
82598;10/10/1993;1200;0;;24.5;;;
82598;11/10/1993;0000;;29.8;;10;26.38;
82598;11/10/1993;1200;1.5;;22.7;;;
82598;12/10/1993;0000;;30;;10.7;;
82598;12/10/1993;1200;0.4;;25.5;;;
82598;13/10/1993;0000;;30.2;;9.7;26.68;
82598;13/10/1993;1200;0;;23;;;
82598;14/10/1993;0000;;29.8;;10;26.82;
82598;14/10/1993;1200;2.5;;24.5;;;
82598;15/10/1993;0000;;30.2;;10.2;26.9;
82598;15/10/1993;1200;0;;23.3;;;
82598;16/10/1993;0000;;30;;9.3;26.26;
82598;16/10/1993;1200;0;;23.3;;;
82598;17/10/1993;0000;;29.2;;5.7;25.22;
82598;17/10/1993;1200;9.4;;21.5;;;
82598;18/10/1993;0000;;28.2;;0.5;25.38;
82598;18/10/1993;1200;40.2;;22.7;;;
82598;19/10/1993;0000;;29.2;;9.5;;
82598;19/10/1993;1200;1.4;;24.2;;;
82598;20/10/1993;0000;;29.8;;10.9;26.66;
82598;20/10/1993;1200;0;;22.9;;;
82598;21/10/1993;0000;;29.8;;8.9;26.34;
82598;21/10/1993;1200;0.7;;23.1;;;
82598;22/10/1993;0000;;29.6;;10.3;26.68;
82598;22/10/1993;1200;0.4;;23;;;
82598;23/10/1993;0000;;29.8;;9.7;;
82598;23/10/1993;1200;0;;26;;;
82598;24/10/1993;0000;;29.8;;10.3;26.82;
82598;24/10/1993;1200;0;;23.1;;;
82598;25/10/1993;0000;;30;;9.7;26.9;
82598;25/10/1993;1200;0;;23.1;;;
82598;26/10/1993;0000;;29.8;;8.8;;
82598;26/10/1993;1200;0;;25.3;;;
82598;27/10/1993;0000;;30;;9.5;26.96;
82598;27/10/1993;1200;0;;23.4;;;
82598;28/10/1993;0000;;30.2;;8.8;;
82598;28/10/1993;1200;0.2;;25;;;
82598;29/10/1993;0000;;29.8;;9.5;26.16;
82598;29/10/1993;1200;0;;22.2;;;
82598;30/10/1993;0000;;29.6;;9.7;26.08;
82598;30/10/1993;1200;2.9;;23;;;
82598;31/10/1993;0000;;29.2;;0.6;26;
82598;31/10/1993;1200;1.2;;23.1;;;
82598;01/11/1993;0000;;30.2;;10.7;26.66;
82598;01/11/1993;1200;0;;23.1;;;
82598;02/11/1993;0000;;29.8;;10.1;26.16;
82598;02/11/1993;1200;0;;24.2;;;
82598;03/11/1993;0000;;30;;10;26.74;
82598;03/11/1993;1200;0.3;;23.1;;;
82598;04/11/1993;0000;;29.8;;9.5;27.06;
82598;04/11/1993;1200;0;;25.1;;;
82598;05/11/1993;0000;;30.2;;7.7;26.86;
82598;05/11/1993;1200;0;;23.1;;;
82598;06/11/1993;0000;;30.2;;9.3;27.78;
82598;06/11/1993;1200;0;;25.9;;;
82598;07/11/1993;0000;;30.2;;9.1;27.1;
82598;07/11/1993;1200;0;;24.3;;;
82598;08/11/1993;0000;;29.8;;8;26.26;
82598;08/11/1993;1200;0.7;;22.5;;;
82598;09/11/1993;0000;;29.3;;6.7;25.98;
82598;09/11/1993;1200;1;;24.1;;;
82598;10/11/1993;0000;;30.4;;10.4;26.86;
82598;10/11/1993;1200;1;;23.1;;;
82598;11/11/1993;0000;;30.2;;10.5;27.02;
82598;11/11/1993;1200;0;;25.1;;;
82598;12/11/1993;0000;;30.2;;8.2;26.62;
82598;12/11/1993;1200;0;;23.1;;;
82598;13/11/1993;0000;;30;;8.4;26.58;
82598;13/11/1993;1200;0;;22.9;;;
82598;14/11/1993;0000;;29.4;;10.1;26.78;
82598;14/11/1993;1200;0;;24.1;;;
82598;15/11/1993;0000;;29.8;;9.7;26.54;
82598;15/11/1993;1200;0;;22.9;;;
82598;16/11/1993;0000;;29.8;;10.1;27.3;
82598;16/11/1993;1200;0;;25.9;;;
82598;17/11/1993;0000;;30;;7.3;27.26;
82598;17/11/1993;1200;0;;25.9;;;
82598;18/11/1993;0000;;30.2;;10;26.94;
82598;18/11/1993;1200;0;;25.5;;;
82598;19/11/1993;0000;;30;;11;27.34;
82598;19/11/1993;1200;0;;25.9;;;
82598;20/11/1993;0000;;29.4;;8.7;27.3;
82598;20/11/1993;1200;0;;25.5;;;
82598;21/11/1993;0000;;30;;10.2;26.82;
82598;21/11/1993;1200;0;;23.3;;;
82598;22/11/1993;0000;;30.2;;10;27.58;
82598;22/11/1993;1200;0;;26.3;;;
82598;23/11/1993;0000;;30;;9.4;27.26;
82598;23/11/1993;1200;2;;24.9;;;
82598;24/11/1993;0000;;29.2;;6.4;26.02;
82598;24/11/1993;1200;7;;23.1;;;
82598;25/11/1993;0000;;28.6;;2.3;26.06;
82598;25/11/1993;1200;2.7;;23.1;;;
82598;26/11/1993;0000;;30;;9.8;26.5;
82598;26/11/1993;1200;0.1;;23.3;;;
82598;27/11/1993;0000;;29.6;;10.4;27.14;
82598;27/11/1993;1200;0.7;;24.9;;;
82598;28/11/1993;0000;;29.8;;10.7;27.3;
82598;28/11/1993;1200;0;;25.7;;;
82598;29/11/1993;0000;;30.2;;10.8;27.5;
82598;29/11/1993;1200;0;;26.1;;;
82598;30/11/1993;0000;;30.4;;8.2;27.62;
82598;30/11/1993;1200;0;;26.1;;;
82598;01/12/1993;0000;;30.6;;10.7;27.82;
82598;01/12/1993;1200;0;;26.4;;;
82598;02/12/1993;0000;;30.6;;11.1;27.74;
82598;02/12/1993;1200;0;;26.2;;;
82598;03/12/1993;0000;;30.2;;10.9;27.76;
82598;03/12/1993;1200;0;;26;;;
82598;04/12/1993;0000;;30;;11;27.16;
82598;04/12/1993;1200;2.2;;24.2;;;
82598;05/12/1993;0000;;30.4;;10.5;26.26;
82598;05/12/1993;1200;0;;19.5;;;
82598;06/12/1993;0000;;30;;10;26.34;
82598;06/12/1993;1200;0.2;;19.5;;;
82598;07/12/1993;0000;;30.4;;10.9;27.62;
82598;07/12/1993;1200;0.3;;25.3;;;
82598;08/12/1993;0000;;30.6;;10.8;27.24;
82598;08/12/1993;1200;3.4;;24;;;
82598;09/12/1993;0000;;30.4;;10.7;27.8;
82598;09/12/1993;1200;0;;25.8;;;
82598;10/12/1993;0000;;30.2;;9.7;27.5;
82598;10/12/1993;1200;2;;24.8;;;
82598;11/12/1993;0000;;30;;10.5;27.2;
82598;11/12/1993;1200;4.8;;24.2;;;
82598;12/12/1993;0000;;30;;7.3;27.76;
82598;12/12/1993;1200;0;;26.6;;;
82598;13/12/1993;0000;;30.4;;10.2;27.48;
82598;13/12/1993;1200;0;;25.4;;;
82598;14/12/1993;0000;;30.2;;11;27.56;
82598;14/12/1993;1200;0;;25.8;;;
82598;15/12/1993;0000;;30.4;;10.7;27.72;
82598;15/12/1993;1200;0;;26;;;
82598;16/12/1993;0000;;30.2;;10.7;27.18;
82598;16/12/1993;1200;0;;24.9;;;
82598;17/12/1993;0000;;30.6;;10.7;27.34;
82598;17/12/1993;1200;0;;24.1;;;
82598;18/12/1993;0000;;30.2;;10.3;27.16;
82598;18/12/1993;1200;0;;23.6;;;
82598;19/12/1993;0000;;30.4;;10.6;27.94;
82598;19/12/1993;1200;0;;26.2;;;
82598;20/12/1993;0000;;31;;9.7;27.56;
82598;20/12/1993;1200;0;;24;;;
82598;21/12/1993;0000;;30.2;;9.6;27.08;
82598;21/12/1993;1200;0;;23;;;
82598;22/12/1993;0000;;30.6;;9.5;27.4;
82598;22/12/1993;1200;0;;24;;;
82598;23/12/1993;0000;;31;;10.9;27.68;
82598;23/12/1993;1200;0;;24;;;
82598;24/12/1993;0000;;29.6;;10.9;27.28;
82598;24/12/1993;1200;0;;23.8;;;
82598;25/12/1993;0000;;27.6;;1.7;25.76;
82598;25/12/1993;1200;3;;23.8;;;
82598;26/12/1993;0000;;30.4;;9.9;27.2;
82598;26/12/1993;1200;21.6;;23.8;;;
82598;27/12/1993;0000;;30.4;;7.6;26.76;
82598;27/12/1993;1200;2.4;;24;;;
82598;28/12/1993;0000;;30;;0;27.24;
82598;28/12/1993;1200;0;;23.6;;;
82598;29/12/1993;0000;;30.4;;11.3;26.66;
82598;29/12/1993;1200;0;;23.4;;;
82598;30/12/1993;0000;;30.2;;6.8;27.32;
82598;30/12/1993;1200;0;;24;;;
82598;31/12/1993;0000;;30.6;;8.3;27.6;
82598;31/12/1993;1200;0.4;;24;;;
82598;01/01/1994;0000;;30.8;;7;28.12;
82598;01/01/1994;1200;0;;27;;;
82598;02/01/1994;0000;;30;;10.4;27.34;
82598;02/01/1994;1200;0.2;;24.3;;;
82598;03/01/1994;0000;;30.2;;9.4;26.38;
82598;03/01/1994;1200;0;;23.3;;;
82598;04/01/1994;0000;;30.2;;6.6;27.18;
82598;04/01/1994;1200;0;;23.3;;;
82598;05/01/1994;0000;;30.2;;9.3;27.5;
82598;05/01/1994;1200;0;;24.1;;;
82598;06/01/1994;0000;;30.2;;10.2;26.94;
82598;06/01/1994;1200;0.4;;23.3;;;
82598;07/01/1994;0000;;30.6;;10.7;27.78;
82598;07/01/1994;1200;0;;25.9;;;
82598;08/01/1994;0000;;30.6;;7.6;26.26;
82598;08/01/1994;1200;0.1;;24.1;;;
82598;09/01/1994;0000;;29.2;;5.2;26.46;
82598;09/01/1994;1200;26;;23.7;;;
82598;10/01/1994;0000;;30;;10.9;27.54;
82598;10/01/1994;1200;0.4;;25.5;;;
82598;11/01/1994;0000;;30;;9.6;27.18;
82598;11/01/1994;1200;0;;23.7;;;
82598;12/01/1994;0000;;30.2;;10.4;27.22;
82598;12/01/1994;1200;0;;24.3;;;
82598;13/01/1994;0000;;29.6;;11.2;26.94;
82598;13/01/1994;1200;0;;23.3;;;
82598;14/01/1994;0000;;29.8;;2.7;26.82;
82598;14/01/1994;1200;6;;23.5;;;
82598;15/01/1994;0000;;30;;9.8;27.34;
82598;15/01/1994;1200;2.5;;25.7;;;
82598;16/01/1994;0000;;30.2;;10.5;27.14;
82598;16/01/1994;1200;0.1;;25.5;;;
82598;17/01/1994;0000;;30.2;;10.5;27.3;
82598;17/01/1994;1200;0;;23.7;;;
82598;18/01/1994;0000;;30.2;;10.3;27.38;
82598;18/01/1994;1200;0;;24.1;;;
82598;19/01/1994;0000;;30.6;;10.1;27.18;
82598;19/01/1994;1200;0;;24.1;;;
82598;20/01/1994;0000;;30.6;;3.4;26.78;
82598;20/01/1994;1200;1.6;;23.1;;;
82598;21/01/1994;0000;;29.4;;6.5;25.5;
82598;21/01/1994;1200;46.5;;21.9;;;
82598;22/01/1994;0000;;30;;8.6;26.94;
82598;22/01/1994;1200;8.7;;23.5;;;
82598;23/01/1994;0000;;30;;10.1;27.62;
82598;23/01/1994;1200;0;;25.7;;;
82598;24/01/1994;0000;;30.6;;9.9;27.36;
82598;24/01/1994;1200;0;;23.4;;;
82598;25/01/1994;0000;;30.4;;9.5;27.46;
82598;25/01/1994;1200;0;;24.3;;;
82598;26/01/1994;0000;;30.2;;10.1;27.5;
82598;26/01/1994;1200;0;;24.1;;;
82598;27/01/1994;0000;;30.4;;9.3;27.38;
82598;27/01/1994;1200;0;;23.9;;;
82598;28/01/1994;0000;;30.2;;8.6;27.12;
82598;28/01/1994;1200;2;;23.2;;;
82598;29/01/1994;0000;;30.2;;7.4;27.78;
82598;29/01/1994;1200;0;;26.1;;;
82598;30/01/1994;0000;;30.8;;9.9;27.74;
82598;30/01/1994;1200;0;;24.5;;;
82598;31/01/1994;0000;;30.4;;7.4;27.7;
82598;31/01/1994;1200;0;;24.3;;;
82598;01/02/1994;0000;;30.2;;6.6;27.34;
82598;01/02/1994;1200;0;;23.9;;;
82598;02/02/1994;0000;;30.6;;5.9;27.4;
82598;02/02/1994;1200;0;;24.6;;;
82598;03/02/1994;0000;;30.4;;10.6;27.42;
82598;03/02/1994;1200;0;;24.3;;;
82598;04/02/1994;0000;;30.4;;10.1;27.7;
82598;04/02/1994;1200;0;;25.3;;;
82598;05/02/1994;0000;;30.4;;5.8;26.04;
82598;05/02/1994;1200;0;;23.4;;;
82598;06/02/1994;0000;;29;;;25.7;
82598;06/02/1994;1200;20.5;;23.3;;;
82598;07/02/1994;0000;;30.2;;10.6;26.74;
82598;07/02/1994;1200;4.4;;22.9;;;
82598;08/02/1994;0000;;30.4;;9.7;27.74;
82598;08/02/1994;1200;0;;25.5;;;
82598;09/02/1994;0000;;30.4;;8.8;27.74;
82598;09/02/1994;1200;1.7;;26.7;;;
82598;10/02/1994;0000;;30.6;;9.3;27.94;
82598;10/02/1994;1200;0.2;;25.7;;;
82598;11/02/1994;0000;;30.6;;5.6;26.94;
82598;11/02/1994;1200;0;;24.1;;;
82598;12/02/1994;0000;;30.6;;6;27.78;
82598;12/02/1994;1200;0;;25.1;;;
82598;13/02/1994;0000;;29;;3.3;26.74;
82598;13/02/1994;1200;6.6;;24.3;;;
82598;14/02/1994;0000;;29.8;;7.8;27.26;
82598;14/02/1994;1200;11.7;;24.7;;;
82598;15/02/1994;0000;;30.4;;10.4;27.98;
82598;15/02/1994;1200;1;;26.5;;;
82598;16/02/1994;0000;;30.4;;9.3;27.38;
82598;16/02/1994;1200;0;;24.1;;;
82598;17/02/1994;0000;;30.2;;3.9;27.3;
82598;17/02/1994;1200;39.5;;24.5;;;
82598;18/02/1994;0000;;30.4;;10.6;27.14;
82598;18/02/1994;1200;0.6;;21.9;;;
82598;19/02/1994;0000;;30.4;;10.5;28.06;
82598;19/02/1994;1200;0;;26.9;;;
82598;20/02/1994;0000;;30.6;;10.6;28.34;
82598;20/02/1994;1200;0;;26.9;;;
82598;21/02/1994;0000;;30.6;;10;28.46;
82598;21/02/1994;1200;0;;26.9;;;
82598;22/02/1994;0000;;31;;10.6;28.3;
82598;22/02/1994;1200;0;;27.3;;;
82598;23/02/1994;0000;;31;;10.6;27.58;
82598;23/02/1994;1200;0;;24.9;;;
82598;24/02/1994;0000;;31;;10.6;27.6;
82598;24/02/1994;1200;0;;23.4;;;
82598;25/02/1994;0000;;31;;10.2;28.5;
82598;25/02/1994;1200;0;;26.9;;;
82598;26/02/1994;0000;;31.4;;8.1;28.82;
82598;26/02/1994;1200;0;;27.5;;;
82598;27/02/1994;0000;;30.6;;0.6;28.06;
82598;27/02/1994;1200;0.2;;25.9;;;
82598;28/02/1994;0000;;30.4;;3.4;28.18;
82598;28/02/1994;1200;0.6;;26.3;;;
82598;01/03/1994;0000;;31;;8.5;28.34;
82598;01/03/1994;1200;0;;26.5;;;
82598;02/03/1994;0000;;31;;1.9;28.26;
82598;02/03/1994;1200;0.2;;26.9;;;
82598;03/03/1994;0000;;31;;3.2;27.82;
82598;03/03/1994;1200;0;;26.7;;;
82598;04/03/1994;0000;;31;;6.9;27.02;
82598;04/03/1994;1200;1.6;;25.1;;;
82598;05/03/1994;0000;;31;;9.7;27.78;
82598;05/03/1994;1200;0.6;;26.1;;;
82598;06/03/1994;0000;;31.2;;9.5;27.58;
82598;06/03/1994;1200;0;;23.9;;;
82598;07/03/1994;0000;;31;;10.4;27.82;
82598;07/03/1994;1200;0;;24.3;;;
82598;08/03/1994;0000;;31.4;;10.2;28.06;
82598;08/03/1994;1200;0;;24.5;;;
82598;09/03/1994;0000;;31.4;;9.1;27.7;
82598;09/03/1994;1200;1.4;;24.3;;;
82598;10/03/1994;0000;;31.4;;8.7;26.74;
82598;10/03/1994;1200;5.3;;23.3;;;
82598;11/03/1994;0000;;31.5;;8.7;27.88;
82598;11/03/1994;1200;2.1;;25.3;;;
82598;12/03/1994;0000;;31.8;;9.8;28.06;
82598;12/03/1994;1200;0;;25.1;;;
82598;13/03/1994;0000;;31.6;;9.9;28.24;
82598;13/03/1994;1200;0;;24.8;;;
82598;14/03/1994;0000;;29.8;;4.6;26.46;
82598;14/03/1994;1200;14.5;;23.7;;;
82598;15/03/1994;0000;;30.4;;3.2;27.34;
82598;15/03/1994;1200;11.5;;24.1;;;
82598;16/03/1994;0000;;31;;10.3;28.1;
82598;16/03/1994;1200;3.2;;25.3;;;
82598;17/03/1994;0000;;31;;10.6;27.96;
82598;17/03/1994;1200;0;;25.4;;;
82598;18/03/1994;0000;;30.8;;2.6;26.5;
82598;18/03/1994;1200;0.6;;24.5;;;
82598;19/03/1994;0000;;30.2;;4.4;26.22;
82598;19/03/1994;1200;30.2;;21.9;;;
82598;20/03/1994;0000;;31;;10.1;27.7;
82598;20/03/1994;1200;2.6;;24.7;;;
82598;21/03/1994;0000;;31.2;;7.6;27.26;
82598;21/03/1994;1200;0.4;;24.5;;;
82598;22/03/1994;0000;;31.2;;7;26.58;
82598;22/03/1994;1200;17.4;;23.9;;;
82598;23/03/1994;0000;;31;;4.1;26.54;
82598;23/03/1994;1200;8.2;;24.1;;;
82598;24/03/1994;0000;;31.2;;0.2;26.22;
82598;24/03/1994;1200;10;;24.1;;;
82598;25/03/1994;0000;;31.2;;3.5;26.9;
82598;25/03/1994;1200;37.4;;25.1;;;
82598;26/03/1994;0000;;31.2;;2.1;25.58;
82598;26/03/1994;1200;26.9;;23.5;;;
82598;27/03/1994;0000;;31.2;;10.1;27.74;
82598;27/03/1994;1200;7.5;;23.5;;;
82598;28/03/1994;0000;;29.8;;2.5;27.46;
82598;28/03/1994;1200;9;;24.7;;;
82598;29/03/1994;0000;;29.6;;4.4;25.74;
82598;29/03/1994;1200;14.9;;23.7;;;
82598;30/03/1994;0000;;29.6;;0;25.42;
82598;30/03/1994;1200;34.5;;23.3;;;
82598;31/03/1994;0000;;29.6;;3;26.42;
82598;31/03/1994;1200;2.6;;23.5;;;
82598;01/04/1994;0000;;30.6;;6.3;27.22;
82598;01/04/1994;1200;0;;25.1;;;
82598;02/04/1994;0000;;30.6;;2.8;25.22;
82598;02/04/1994;1200;18.1;;21.3;;;
82598;03/04/1994;0000;;25.4;;0;23.96;
82598;03/04/1994;1200;17;;23.3;;;
82598;04/04/1994;0000;;29.6;;10.9;26.36;
82598;04/04/1994;1200;5.9;;26.6;;;
82598;05/04/1994;0000;;30;;6.7;27.36;
82598;05/04/1994;1200;0;;24.5;;;
82598;06/04/1994;0000;;30;;1.6;26.26;
82598;06/04/1994;1200;11.9;;24.3;;;
82598;07/04/1994;0000;;30;;1.2;25.54;
82598;07/04/1994;1200;4.6;;23.1;;;
82598;08/04/1994;0000;;30;;9.2;26.62;
82598;08/04/1994;1200;47.2;;22.5;;;
82598;09/04/1994;0000;;30.2;;10.4;26.98;
82598;09/04/1994;1200;8.1;;23.3;;;
82598;10/04/1994;0000;;30.2;;10;27.42;
82598;10/04/1994;1200;0.3;;23.9;;;
82598;11/04/1994;0000;;30.4;;10.3;27.74;
82598;11/04/1994;1200;0;;25.1;;;
82598;12/04/1994;0000;;30.4;;0;24.82;
82598;12/04/1994;1200;17.4;;22.5;;;
82598;13/04/1994;0000;;30.4;;3.2;25.78;
82598;13/04/1994;1200;11.3;;22.1;;;
82598;14/04/1994;0000;;30.4;;6.7;26.02;
82598;14/04/1994;1200;4.4;;23.9;;;
82598;15/04/1994;0000;;30.4;;1.6;25.26;
82598;15/04/1994;1200;0.3;;23.1;;;
82598;16/04/1994;0000;;30.4;;;26.5;
82598;16/04/1994;1200;20.2;;22.9;;;
82598;17/04/1994;0000;;30.4;;6.9;26.58;
82598;17/04/1994;1200;0.5;;22.7;;;
82598;18/04/1994;0000;;29.4;;6;26.38;
82598;18/04/1994;1200;13.1;;23.7;;;
82598;19/04/1994;0000;;29.6;;7.7;27.16;
82598;19/04/1994;1200;9.5;;24.2;;;
82598;20/04/1994;0000;;30.2;;8.4;27.02;
82598;20/04/1994;1200;0;;24.3;;;
82598;21/04/1994;0000;;30.2;;9.6;27.14;
82598;21/04/1994;1200;4.7;;23.5;;;
82598;22/04/1994;0000;;30.2;;7.7;26.34;
82598;22/04/1994;1200;6.5;;24.1;;;
82598;23/04/1994;0000;;30.2;;10.7;27.02;
82598;23/04/1994;1200;8.3;;23.7;;;
82598;24/04/1994;0000;;30.2;;5.8;25.98;
82598;24/04/1994;1200;0;;23.3;;;
82598;25/04/1994;0000;;30.2;;10.8;27.38;
82598;25/04/1994;1200;0;;24.7;;;
82598;26/04/1994;0000;;30.6;;8.5;27.5;
82598;26/04/1994;1200;0;;24.1;;;
82598;27/04/1994;0000;;30.4;;6.9;25.7;
82598;27/04/1994;1200;0;;22.9;;;
82598;28/04/1994;0000;;30;;0;25.34;
82598;28/04/1994;1200;22.4;;23.5;;;
82598;29/04/1994;0000;;30.2;;6.3;25.9;
82598;29/04/1994;1200;44;;23.1;;;
82598;30/04/1994;0000;;30.2;;10.3;27.14;
82598;30/04/1994;1200;0;;23.5;;;
82598;01/05/1994;0000;;28.6;;3.6;;
82598;01/05/1994;1200;3.4;;23.9;;;
82598;02/05/1994;0000;;28.8;;1;25.18;
82598;02/05/1994;1200;11.2;;22.1;;;
82598;03/05/1994;0000;;29.4;;9.7;26.54;
82598;03/05/1994;1200;3;;23.1;;;
82598;04/05/1994;0000;;30;;9.5;;
82598;04/05/1994;1200;0.1;;25.1;;;
82598;05/05/1994;0000;;30.2;;10.1;27.62;
82598;05/05/1994;1200;0.7;;26.3;;;
82598;06/05/1994;0000;;30.2;;9.6;27.22;
82598;06/05/1994;1200;7.9;;23.7;;;
82598;07/05/1994;0000;;30;;5;26.9;
82598;07/05/1994;1200;1.7;;24.3;;;
82598;08/05/1994;0000;;30.2;;6.4;27.14;
82598;08/05/1994;1200;17.2;;23.9;;;
82598;09/05/1994;0000;;29.8;;8.4;;
82598;09/05/1994;1200;3;;25.5;;;
82598;10/05/1994;0000;;29.8;;8.3;27.14;
82598;10/05/1994;1200;0;;23.3;;;
82598;11/05/1994;0000;;29.8;;1.1;24.78;
82598;11/05/1994;1200;32.5;;21.1;;;
82598;12/05/1994;0000;;29.8;;1.8;25.98;
82598;12/05/1994;1200;10.5;;23.1;;;
82598;13/05/1994;0000;;29.8;;0.6;;
82598;13/05/1994;1200;5.5;;23.5;;;
82598;14/05/1994;0000;;29.8;;10.4;26.3;
82598;14/05/1994;1200;10;;23.1;;;
82598;15/05/1994;0000;;30;;;27.5;
82598;15/05/1994;1200;5.1;;25.9;;;
82598;16/05/1994;0000;;27.4;;0.2;24.42;
82598;16/05/1994;1200;24.6;;23.5;;;
82598;17/05/1994;0000;;29.4;;10.5;25.82;
82598;17/05/1994;1200;19.5;;23.1;;;
82598;18/05/1994;0000;;29.4;;6.2;25.9;
82598;18/05/1994;1200;0.6;;23.3;;;
82598;19/05/1994;0000;;29.4;;6.7;25.06;
82598;19/05/1994;1200;7.1;;22.7;;;
82598;20/05/1994;0000;;29.2;;0.3;;
82598;20/05/1994;1200;29.6;;22.9;;;
82598;21/05/1994;0000;;29.4;;2.3;;
82598;21/05/1994;1200;52.8;;22.3;;;
82598;22/05/1994;0000;;29.8;;7.8;26.9;
82598;22/05/1994;1200;5.6;;24.5;;;
82598;23/05/1994;0000;;29;;8.7;26.1;
82598;23/05/1994;1200;2.6;;23.1;;;
82598;24/05/1994;0000;;29.4;;9.3;25.98;
82598;24/05/1994;1200;0;;22.5;;;
82598;25/05/1994;0000;;29.8;;10;26.1;
82598;25/05/1994;1200;0;;23.1;;;
82598;26/05/1994;0000;;29.8;;9.3;26.58;
82598;26/05/1994;1200;5.4;;23.5;;;
82598;27/05/1994;0000;;29.8;;4.3;25.74;
82598;27/05/1994;1200;13.6;;23.7;;;
82598;28/05/1994;0000;;28.8;;1.5;25.54;
82598;28/05/1994;1200;1.6;;23.9;;;
82598;29/05/1994;0000;;29.6;;7.5;26.74;
82598;29/05/1994;1200;1.5;;23.7;;;
82598;30/05/1994;0000;;29.8;;9.5;26.78;
82598;30/05/1994;1200;1.6;;25.1;;;
82598;31/05/1994;0000;;29.8;;6.8;25.46;
82598;31/05/1994;1200;1.2;;22.5;;;
82598;01/06/1994;0000;;29.8;;9.4;24.54;
82598;01/06/1994;1200;36.4;;21.1;;;
82598;02/06/1994;0000;;29.2;;9.3;26.02;
82598;02/06/1994;1200;22.1;;22.7;;;
82598;03/06/1994;0000;;27.6;;3.4;25.1;
82598;03/06/1994;1200;6.9;;23.9;;;
82598;04/06/1994;0000;;27.6;;;25.74;
82598;04/06/1994;1200;66.8;;23.1;;;
82598;05/06/1994;0000;;29.2;;10.1;25.34;
82598;05/06/1994;1200;0;;22.9;;;
82598;06/06/1994;0000;;29.2;;8.3;;
82598;06/06/1994;1200;10.4;;22.4;;;
82598;07/06/1994;0000;;29.2;;9.5;;
82598;07/06/1994;1200;0.9;;22.3;;;
82598;08/06/1994;0000;;29.2;;10.2;26.5;
82598;08/06/1994;1200;19.1;;24.1;;;
82598;09/06/1994;0000;;29.2;;8.4;25.14;
82598;09/06/1994;1200;13.7;;21.3;;;
82598;10/06/1994;0000;;29.2;;0.2;25.66;
82598;10/06/1994;1200;1;;23.1;;;
82598;11/06/1994;0000;;28.8;;8.8;25.18;
82598;11/06/1994;1200;0.4;;21.3;;;
82598;12/06/1994;0000;;28.4;;9.3;24.58;
82598;12/06/1994;1200;0;;22.5;;;
82598;13/06/1994;0000;;28.4;;0;23.7;
82598;13/06/1994;1200;58.2;;20.9;;;
82598;14/06/1994;0000;;28.8;;8.7;25.54;
82598;14/06/1994;1200;61.4;;22.9;;;
